,Unnamed: 0,FinalID,Consumer,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,StandardisedTraitValue,StandardisedTraitUnit,ConTemp,ConTempUnit,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConSize,ConSizeUnit,StandardisedTraits,uniqueID,GenusSpecies
756,20917,MTD2528,Fibrocapsa japonica strain CAWR-19,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,28.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,2.68e-15,m^3,2.893518518518518e-06,49,Fibrocapsa japonica
757,20918,MTD2528,Fibrocapsa japonica strain CAWR-19,growth rate,0.27,day^-1,3.125e-06,s^-1,29.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,2.8300000000000002e-15,m^3,3.125e-06,49,Fibrocapsa japonica
758,20919,MTD2528,Fibrocapsa japonica strain CAWR-19,growth rate,0.11,day^-1,1.27315e-06,s^-1,32.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.1899999999999998e-15,m^3,1.273148148148148e-06,49,Fibrocapsa japonica
759,20922,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.19,day^-1,2.1990700000000003e-06,s^-1,12.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,5.17e-15,m^3,2.1990740740740743e-06,50,Fibrocapsa japonica
760,20923,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.32,day^-1,3.7037e-06,s^-1,16.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,4.020000000000001e-15,m^3,3.703703703703704e-06,50,Fibrocapsa japonica
761,20924,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.36,day^-1,4.16667e-06,s^-1,21.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.1899999999999998e-15,m^3,4.166666666666667e-06,50,Fibrocapsa japonica
762,20925,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.4,day^-1,4.62963e-06,s^-1,24.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.01e-15,m^3,4.6296296296296296e-06,50,Fibrocapsa japonica
763,20926,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.31,day^-1,3.588e-06,s^-1,27.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,2.8600000000000003e-15,m^3,3.5879629629629633e-06,50,Fibrocapsa japonica
764,20927,MTD2529,Fibrocapsa japonica strain CCRuG-C13,growth rate,0.3,day^-1,3.47222e-06,s^-1,29.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.0399999999999997e-15,m^3,3.472222222222222e-06,50,Fibrocapsa japonica
765,20930,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.09,day^-1,1.04167e-06,s^-1,12.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,6.1799999999999994e-15,m^3,1.0416666666666667e-06,51,Fibrocapsa japonica
766,20931,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.22,day^-1,2.5463e-06,s^-1,16.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,5.24e-15,m^3,2.546296296296296e-06,51,Fibrocapsa japonica
767,20932,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.34,day^-1,3.93519e-06,s^-1,21.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,4.379999999999999e-15,m^3,3.935185185185185e-06,51,Fibrocapsa japonica
768,20933,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.36,day^-1,4.16667e-06,s^-1,24.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.3e-15,m^3,4.166666666666667e-06,51,Fibrocapsa japonica
769,20934,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.23,day^-1,2.662e-06,s^-1,27.5,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.0399999999999997e-15,m^3,2.662037037037037e-06,51,Fibrocapsa japonica
770,20935,MTD2530,Fibrocapsa japonica strain CS-332,growth rate,0.17,day^-1,1.96759e-06,s^-1,29.0,celsius,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,japonica,3.4e-15,m^3,1.9675925925925925e-06,51,Fibrocapsa japonica
784,20950,MTD2534,Fragilariopsis cylindrus,growth rate,0.49,day^-1,5.6713e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,5.671296296296296e-06,52,Fragilariopsis cylindrus
785,20951,MTD2534,Fragilariopsis cylindrus,growth rate,0.54,day^-1,6.25e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,6.25e-06,52,Fragilariopsis cylindrus
786,20952,MTD2534,Fragilariopsis cylindrus,growth rate,0.45,day^-1,5.208330000000002e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,5.208333333333333e-06,52,Fragilariopsis cylindrus
787,20953,MTD2534,Fragilariopsis cylindrus,growth rate,0.49,day^-1,5.6713e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,5.671296296296296e-06,52,Fragilariopsis cylindrus
788,20954,MTD2534,Fragilariopsis cylindrus,growth rate,0.54,day^-1,6.25e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,6.25e-06,52,Fragilariopsis cylindrus
789,20955,MTD2534,Fragilariopsis cylindrus,growth rate,0.59,day^-1,6.8287e-06,s^-1,5.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,6.828703703703702e-06,52,Fragilariopsis cylindrus
790,20956,MTD2534,Fragilariopsis cylindrus,growth rate,0.38,day^-1,4.39815e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,4.398148148148149e-06,52,Fragilariopsis cylindrus
791,20957,MTD2534,Fragilariopsis cylindrus,growth rate,0.47,day^-1,5.43981e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,5.439814814814814e-06,52,Fragilariopsis cylindrus
792,20958,MTD2534,Fragilariopsis cylindrus,growth rate,0.39,day^-1,4.51389e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,4.513888888888889e-06,52,Fragilariopsis cylindrus
793,20959,MTD2534,Fragilariopsis cylindrus,growth rate,0.47,day^-1,5.43981e-06,s^-1,9.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,cylindrus,2.36e-17,m^3,5.439814814814814e-06,52,Fragilariopsis cylindrus
794,20962,MTD2535,Fragilariopsis kerguelensis,growth rate,0.38,day^-1,4.39815e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,4.398148148148149e-06,53,Fragilariopsis kerguelensis
795,20963,MTD2535,Fragilariopsis kerguelensis,growth rate,0.39,day^-1,4.51389e-06,s^-1,0.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,4.513888888888889e-06,53,Fragilariopsis kerguelensis
796,20964,MTD2535,Fragilariopsis kerguelensis,growth rate,0.4,day^-1,4.62963e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,4.6296296296296296e-06,53,Fragilariopsis kerguelensis
797,20965,MTD2535,Fragilariopsis kerguelensis,growth rate,0.44,day^-1,5.09259e-06,s^-1,3.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,5.092592592592592e-06,53,Fragilariopsis kerguelensis
798,20966,MTD2535,Fragilariopsis kerguelensis,growth rate,0.49,day^-1,5.6713e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,5.671296296296296e-06,53,Fragilariopsis kerguelensis
799,20967,MTD2535,Fragilariopsis kerguelensis,growth rate,0.54,day^-1,6.25e-06,s^-1,4.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,6.25e-06,53,Fragilariopsis kerguelensis
800,20968,MTD2535,Fragilariopsis kerguelensis,growth rate,0.2,day^-1,2.31481e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,2.3148148148148148e-06,53,Fragilariopsis kerguelensis
801,20969,MTD2535,Fragilariopsis kerguelensis,growth rate,0.25,day^-1,2.893520000000001e-06,s^-1,7.0,celsius,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,kerguelensis,8.25e-16,m^3,2.893518518518518e-06,53,Fragilariopsis kerguelensis
802,20973,MTD2536,Gambierdiscus toxicus,growth rate,0.03,day^-1,3.47222e-07,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,3.472222222222222e-07,54,Gambierdiscus toxicus
803,20974,MTD2536,Gambierdiscus toxicus,growth rate,0.08,day^-1,9.25926e-07,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,9.25925925925926e-07,54,Gambierdiscus toxicus
804,20975,MTD2536,Gambierdiscus toxicus,growth rate,0.1,day^-1,1.15741e-06,s^-1,25.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,1.1574074074074074e-06,54,Gambierdiscus toxicus
805,20976,MTD2536,Gambierdiscus toxicus,growth rate,0.12,day^-1,1.38889e-06,s^-1,27.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,1.3888888888888887e-06,54,Gambierdiscus toxicus
806,20977,MTD2536,Gambierdiscus toxicus,growth rate,0.16,day^-1,1.85185e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,1.851851851851852e-06,54,Gambierdiscus toxicus
807,20978,MTD2536,Gambierdiscus toxicus,growth rate,0.08,day^-1,9.25926e-07,s^-1,31.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,9.25925925925926e-07,54,Gambierdiscus toxicus
808,20979,MTD2536,Gambierdiscus toxicus,growth rate,0.03,day^-1,3.47222e-07,s^-1,33.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,toxicus,8.41e-14,m^3,3.472222222222222e-07,54,Gambierdiscus toxicus
809,20982,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.43,day^-1,4.97685e-06,s^-1,12.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,4.9768518518518505e-06,55,Gephyrocapsa oceanica
810,20983,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.47,day^-1,5.43981e-06,s^-1,15.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,5.439814814814814e-06,55,Gephyrocapsa oceanica
811,20984,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.81,day^-1,9.375e-06,s^-1,18.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,9.375e-06,55,Gephyrocapsa oceanica
812,20985,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.88,day^-1,1.01852e-05,s^-1,21.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,1.0185185185185185e-05,55,Gephyrocapsa oceanica
813,20986,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.93,day^-1,1.07639e-05,s^-1,24.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,1.076388888888889e-05,55,Gephyrocapsa oceanica
814,20987,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.74,day^-1,8.56481e-06,s^-1,27.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,8.564814814814816e-06,55,Gephyrocapsa oceanica
815,20988,MTD2537,"Gephyrocapsa oceanica strain AB1, CAWPOT",growth rate,0.91,day^-1,1.05324e-05,s^-1,27.0,celsius,Chromista,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,4.8e-17,m^3,1.0532407407407408e-05,55,Gephyrocapsa oceanica
830,21007,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.073,day^-1,8.44907e-07,s^-1,5.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,8.449074074074074e-07,56,Alexandrium tamarense
831,21008,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.095,day^-1,1.09954e-06,s^-1,8.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,1.0995370370370372e-06,56,Alexandrium tamarense
832,21009,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.189,day^-1,2.1875e-06,s^-1,10.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,2.1875e-06,56,Alexandrium tamarense
833,21010,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.271,day^-1,3.13657e-06,s^-1,13.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,3.1365740740740747e-06,56,Alexandrium tamarense
834,21011,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.277,day^-1,3.2060000000000007e-06,s^-1,16.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,3.206018518518518e-06,56,Alexandrium tamarense
835,21012,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.317,day^-1,3.669e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,3.668981481481482e-06,56,Alexandrium tamarense
836,21013,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.319,day^-1,3.69213e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,3.6921296296296297e-06,56,Alexandrium tamarense
837,21014,MTD2542,Alexandrium tamarense clone GTMP,growth rate,0.278,day^-1,3.21759e-06,s^-1,22.5,celsius,Chromista,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,tamarense,8.84e-15,m^3,3.217592592592593e-06,56,Alexandrium tamarense
846,21026,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.087,day^-1,1.00694e-06,s^-1,11.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.0069444444444445e-06,57,Gymnodinium catenatum
847,21027,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.09,day^-1,1.04167e-06,s^-1,13.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.0416666666666667e-06,57,Gymnodinium catenatum
848,21028,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.142,day^-1,1.64352e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.6435185185185185e-06,57,Gymnodinium catenatum
849,21029,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.16699999999999998,day^-1,1.93287e-06,s^-1,17.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.9328703703703703e-06,57,Gymnodinium catenatum
850,21030,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.162,day^-1,1.875e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.875e-06,57,Gymnodinium catenatum
851,21031,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.159,day^-1,1.84028e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.8402777777777776e-06,57,Gymnodinium catenatum
852,21032,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.17800000000000002,day^-1,2.06019e-06,s^-1,21.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.0601851851851853e-06,57,Gymnodinium catenatum
853,21033,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.181,day^-1,2.09491e-06,s^-1,23.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.0949074074074075e-06,57,Gymnodinium catenatum
854,21034,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.197,day^-1,2.28009e-06,s^-1,25.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.2800925925925925e-06,57,Gymnodinium catenatum
855,21035,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.181,day^-1,2.09491e-06,s^-1,26.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.0949074074074075e-06,57,Gymnodinium catenatum
856,21036,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.189,day^-1,2.1875e-06,s^-1,27.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.1875e-06,57,Gymnodinium catenatum
857,21037,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.212,day^-1,2.4537e-06,s^-1,29.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,2.453703703703704e-06,57,Gymnodinium catenatum
858,21038,MTD2545,Gymnodinium catenatum strain GCCV-10,growth rate,0.111,day^-1,1.28472e-06,s^-1,30.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,5.04e-14,m^3,1.2847222222222222e-06,57,Gymnodinium catenatum
859,21041,MTD2546,Gymnodinium catenatum,growth rate,0.08,day^-1,9.25926e-07,s^-1,13.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,9.25925925925926e-07,58,Gymnodinium catenatum
860,21042,MTD2546,Gymnodinium catenatum,growth rate,0.15,day^-1,1.7361099999999996e-06,s^-1,15.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,1.736111111111111e-06,58,Gymnodinium catenatum
861,21043,MTD2546,Gymnodinium catenatum,growth rate,0.27,day^-1,3.125e-06,s^-1,17.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,3.125e-06,58,Gymnodinium catenatum
862,21044,MTD2546,Gymnodinium catenatum,growth rate,0.3,day^-1,3.47222e-06,s^-1,18.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,3.472222222222222e-06,58,Gymnodinium catenatum
863,21045,MTD2546,Gymnodinium catenatum,growth rate,0.28,day^-1,3.24074e-06,s^-1,20.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,3.2407407407407415e-06,58,Gymnodinium catenatum
864,21046,MTD2546,Gymnodinium catenatum,growth rate,0.29,day^-1,3.3564800000000007e-06,s^-1,21.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,3.356481481481481e-06,58,Gymnodinium catenatum
865,21047,MTD2546,Gymnodinium catenatum,growth rate,0.37,day^-1,4.28241e-06,s^-1,22.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,4.282407407407408e-06,58,Gymnodinium catenatum
866,21048,MTD2546,Gymnodinium catenatum,growth rate,0.37,day^-1,4.28241e-06,s^-1,24.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,4.282407407407408e-06,58,Gymnodinium catenatum
867,21049,MTD2546,Gymnodinium catenatum,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,25.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,3.819444444444443e-06,58,Gymnodinium catenatum
868,21050,MTD2546,Gymnodinium catenatum,growth rate,0.36,day^-1,4.16667e-06,s^-1,26.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,4.166666666666667e-06,58,Gymnodinium catenatum
869,21051,MTD2546,Gymnodinium catenatum,growth rate,0.36,day^-1,4.16667e-06,s^-1,27.5,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,catenatum,4.01e-14,m^3,4.166666666666667e-06,58,Gymnodinium catenatum
870,21053,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.26,day^-1,3.00926e-06,s^-1,0.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,3.0092592592592593e-06,59,Gymnodinium corollarium
871,21054,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.29,day^-1,3.3564800000000007e-06,s^-1,2.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,3.356481481481481e-06,59,Gymnodinium corollarium
872,21055,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.33,day^-1,3.8194400000000005e-06,s^-1,4.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,3.819444444444443e-06,59,Gymnodinium corollarium
873,21056,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.31,day^-1,3.588e-06,s^-1,6.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,3.5879629629629633e-06,59,Gymnodinium corollarium
874,21057,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.1,day^-1,1.15741e-06,s^-1,8.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,1.1574074074074074e-06,59,Gymnodinium corollarium
875,21058,MTD2547,Gymnodinium corollarium clone GCTV-B4,growth rate,0.07,day^-1,8.10185e-07,s^-1,10.0,celsius,Chromista,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,corollarium,5.24e-15,m^3,8.101851851851854e-07,59,Gymnodinium corollarium
913,21110,MTD2551,Haematococcus droebakensis,growth rate,0.24,day^-1,2.77778e-06,s^-1,4.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,2.777777777777777e-06,60,Haematococcus droebakensis
914,21111,MTD2551,Haematococcus droebakensis,growth rate,0.34,day^-1,3.93519e-06,s^-1,10.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,3.935185185185185e-06,60,Haematococcus droebakensis
915,21112,MTD2551,Haematococcus droebakensis,growth rate,0.3,day^-1,3.47222e-06,s^-1,14.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,3.472222222222222e-06,60,Haematococcus droebakensis
916,21113,MTD2551,Haematococcus droebakensis,growth rate,0.52,day^-1,6.01852e-06,s^-1,20.0,celsius,Plantae,Chlorophyta,Chlorophyceae,Volvocales,Haematococcaceae,Haematococcus,droebakensis,9.140000000000001e-15,m^3,6.0185185185185185e-06,60,Haematococcus droebakensis
