,Group,Kingdom,Phylum,Class,Order,Family,Genus,Species,Forma,AuthorComments,Author,SpeciesID,Carbon,Biovolume,CellVolCubicMeters,GenusSpecies
836,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,circumsuta,,,Derek S.Harbour,454,712.6013878576599,4712.38898038469,4.71e-15,Dinophysis circumsuta
837,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,dens,,,Derek S.Harbour,455,2725.51198831335,19634.954084936202,1.96e-14,Dinophysis dens
838,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,exigua,,,Derek S.Harbour,456,1627.6323812810401,11346.1141995462,1.13e-14,Dinophysis exigua
839,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,exigua,,,Derek S.Harbour,456,878.905285220969,5890.48622548086,5.89e-15,Dinophysis exigua
840,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,fava,,,Derek S.Harbour,457,3075.39864050355,22327.0474726734,2.23e-14,Dinophysis fava
841,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,fortii,,,Derek S.Harbour,458,1627.6323812810401,11346.1141995462,1.13e-14,Dinophysis fortii
842,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,fortii,,,Derek S.Harbour,458,2725.51198831335,19634.954084936202,1.96e-14,Dinophysis fortii
843,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,fortii,,,Derek S.Harbour,458,3906.6061830529798,28797.9326579065,2.88e-14,Dinophysis fortii
844,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,norvegica,,,Derek S.Harbour,459,2726.0,19638.694214471798,1.96e-14,Dinophysis norvegica
845,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,oviformis,,,Derek S.Harbour,460,712.6013878576599,4712.38898038469,4.71e-15,Dinophysis oviformis
846,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,ovum,,,Derek S.Harbour,461,1393.9025476723498,9621.12750161876,9.62e-15,Dinophysis ovum
847,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,ovum,,,Derek S.Harbour,461,878.905285220969,5890.48622548086,5.89e-15,Dinophysis ovum
848,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,parvula,,,Derek S.Harbour,462,1367.14588550648,9424.77796076938,9.42e-15,Dinophysis parvula
851,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,punctata,,,Derek S.Harbour,464,713.0,4715.193283083499,4.72e-15,Dinophysis punctata
852,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,sacculus,,,Derek S.Harbour,465,1015.9493535622399,6872.23392972765,6.87e-15,Dinophysis sacculus
853,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,sacculus,,,Derek S.Harbour,465,2500.0,17911.3231272815,1.79e-14,Dinophysis sacculus
856,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,schuettii,,,Derek S.Harbour,467,878.905285220969,5890.48622548086,5.89e-15,Dinophysis schuettii
857,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Dinophysis,tripos,,,Derek S.Harbour,468,8134.0,62834.175900134804,6.28e-14,Dinophysis tripos
858,Dinoflagellate,Chromista,Myzozoa,Peridinea,Dinophysida,Dinophysiaceae,Phalacroma,dens,,,Derek S.Harbour,469,379.184928227774,2408.5543677521696,2.41e-15,Phalacroma dens
859,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Ceratiaceae,Neoceratium,minutum,,,Derek S.Harbour,470,908.0,6098.14450162241,6.10e-15,Neoceratium minutum
860,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Ceratocoryaceae,Ceratocorys,armata,,,Derek S.Harbour,471,2001.4310969111398,14137.166941154099,1.41e-14,Ceratocorys armata
861,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Ceratocoryaceae,Ceratocorys,gourretii,,,Derek S.Harbour,472,2001.4310969111398,14137.166941154099,1.41e-14,Ceratocorys gourretii
863,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Cladopyxidaceae,Cladopyxis,brachiolata,,,Derek S.Harbour,474,283.423629652566,1767.1458676442603,1.77e-15,Cladopyxis brachiolata
866,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Cladopyxidaceae,Peridiniella,catenata,,,Derek S.Harbour,476,1197.0,8182.125140072159,8.18e-15,Peridiniella catenata
869,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Goniodomataceae,Goniodoma,polyedricum,,,Derek S.Harbour,479,1867.5526650616198,13133.345838244499,1.31e-14,Goniodoma polyedricum
870,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Goniodomataceae,Goniodoma,polyedricum,,,Derek S.Harbour,479,2001.4310969111398,14137.166941154099,1.41e-14,Goniodoma polyedricum
873,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Amylax,triacantha,,,Derek S.Harbour,482,2001.0,14133.927531926101,1.41e-14,Amylax triacantha
874,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Amylax,triacantha,,,Derek S.Harbour,482,514.45560153853,3332.04250053958,3.33e-15,Amylax triacantha
875,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,alaskensis,,,Derek S.Harbour,483,566.847259305132,3694.17168923632,3.69e-15,Gonyaulax alaskensis
876,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,catenata,,,Derek S.Harbour,484,637.9157027409329,4188.79020478639,4.19e-15,Gonyaulax catenata
877,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,digitale,,,Derek S.Harbour,485,3100.0,22517.0991544885,2.25e-14,Gonyaulax digitale
878,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,grindleyi,,,Derek S.Harbour,486,1196.87702222609,8181.230868723409,8.18e-15,Gonyaulax grindleyi
879,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,grindleyi,,,Derek S.Harbour,486,1336.85266529876,9202.77207991573,9.20e-15,Gonyaulax grindleyi
880,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,grindleyi,,,Derek S.Harbour,486,283.423629652566,1767.1458676442603,1.77e-15,Gonyaulax grindleyi
881,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,grindleyi,,,Derek S.Harbour,486,3091.0,22447.5606856392,2.24e-14,Gonyaulax grindleyi
882,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,longispina,,,Derek S.Harbour,487,2001.0,14133.927531926101,1.41e-14,Gonyaulax longispina
883,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,milneri,,,Derek S.Harbour,488,2001.4310969111398,14137.166941154099,1.41e-14,Gonyaulax milneri
886,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,polygramma,,,Derek S.Harbour,490,1196.87702222609,8181.230868723409,8.18e-15,Gonyaulax polygramma
887,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,polygramma,,,Derek S.Harbour,490,2001.4310969111398,14137.166941154099,1.41e-14,Gonyaulax polygramma
888,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,polygramma,,,Derek S.Harbour,490,2669.68061425164,19207.3455144517,1.92e-14,Gonyaulax polygramma
889,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,polygramma,,,Derek S.Harbour,490,4504.7208175222295,33510.3216382911,3.35e-14,Gonyaulax polygramma
890,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,polygramma,,,Derek S.Harbour,490,4505.0,33512.5310257195,3.35e-14,Gonyaulax polygramma
891,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,1196.87702222609,8181.230868723409,8.18e-15,Gonyaulax spinifera
892,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,1236.29823359427,8468.191880790859,8.47e-15,Gonyaulax spinifera
893,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,2001.0,14133.927531926101,1.41e-14,Gonyaulax spinifera
894,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,2001.4310969111398,14137.166941154099,1.41e-14,Gonyaulax spinifera
895,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,2500.0,17911.3231272815,1.79e-14,Gonyaulax spinifera
896,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,spinifera,,,Derek S.Harbour,491,283.423629652566,1767.1458676442603,1.77e-15,Gonyaulax spinifera
897,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,tamarensis,,,Derek S.Harbour,492,1197.0,8182.125140072159,8.18e-15,Gonyaulax tamarensis
898,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gonyaulacida,Gonyaulacaceae,Gonyaulax,verior,,,Derek S.Harbour,493,1648.0,11497.2182023779,1.15e-14,Gonyaulax verior
902,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,conicum,,,Derek S.Harbour,495,2001.4310969111398,14137.166941154099,1.41e-14,Gymnodinium conicum
904,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,galeaeforme,,,Derek S.Harbour,497,790.744424058888,5263.98981850199,5.26e-15,Gymnodinium galeaeforme
905,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,mikimotoi,,,Derek S.Harbour,498,323.0,2030.77710162817,2.03e-15,Gymnodinium mikimotoi
906,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,mikimotoi,,,Derek S.Harbour,498,638.0,4189.3790657268,4.19e-15,Gymnodinium mikimotoi
924,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,pygmaeum,,,Derek S.Harbour,508,173.311308380345,1047.1975511966,1.05e-15,Gymnodinium pygmaeum
925,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliana,huxleyi,,Live,Derek S.Harbour,509,13.0,66.5800308137905,6.66e-17,Emiliana huxleyi
926,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,pygmaeum,,,Derek S.Harbour,508,500.0,3232.52995307308,3.23e-15,Gymnodinium pygmaeum
927,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,sanguineum,,,Derek S.Harbour,510,1367.14588550648,9424.77796076938,9.42e-15,Gymnodinium sanguineum
928,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gymnodinium,simplex,,,Derek S.Harbour,511,9.504253115005131,47.712938426395,4.77e-17,Gymnodinium simplex
929,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,aereolum,,25μm,Derek S.Harbour,512,323.18983023776,2032.04681419478,2.03e-15,Gyrodinium aereolum
930,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,aureolum,,,Derek S.Harbour,513,410.100698548895,2617.9938779915,2.62e-15,Gyrodinium aureolum
931,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,aureolum,,,Derek S.Harbour,513,600.3662810546859,3926.99081698724,3.93e-15,Gyrodinium aureolum
932,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,aureolum,,,Derek S.Harbour,513,638.0,4189.3790657268,4.19e-15,Gyrodinium aureolum
933,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,falcatum,,,Derek S.Harbour,514,637.915702740932,4188.790204786379,4.19e-15,Gyrodinium falcatum
934,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Gyrodinium,falcatum,,,Derek S.Harbour,514,637.9157027409329,4188.79020478639,4.19e-15,Gyrodinium falcatum
936,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Gymnodiniaceae,Katodinium,rotundatum,,,Derek S.Harbour,516,41.0,225.956781196548,2.26e-16,Katodinium rotundatum
937,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Kareniaceae,Karenia,mikimotoi,,cyst ,Derek S.Harbour,517,638.0,4189.3790657268,4.19e-15,Karenia mikimotoi
938,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Kareniaceae,Karenia,mikimotoi,,cyst ,Derek S.Harbour,517,639.0,4196.36497336712,4.20e-15,Karenia mikimotoi
939,Dinoflagellate,Chromista,Myzozoa,Peridinea,Gymnodiniida,Kareniaceae,Karenia,mikimotoi,,,Derek S.Harbour,518,638.0,4189.3790657268,4.19e-15,Karenia mikimotoi
941,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliana,huxleyi,,Naked,Derek S.Harbour,520,13.0,66.5800308137905,6.66e-17,Emiliana huxleyi
943,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Oxytoxaceae,Corythodinium,tesselatum,,,Derek S.Harbour,522,410.100698548895,2617.9938779915,2.62e-15,Corythodinium tesselatum
950,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,minima,,,Derek S.Harbour,525,20.0,105.286414416138,1.05e-16,Heterocapsa minima
951,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,niei,,,Derek S.Harbour,526,20.0,105.286414416138,1.05e-16,Heterocapsa niei
952,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,triquetra,,,Derek S.Harbour,527,211.748038526082,1295.9069696057902,1.30e-15,Heterocapsa triquetra
953,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,triquetra,,,Derek S.Harbour,527,212.0,1297.5474732612402,1.30e-15,Heterocapsa triquetra
954,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,triquetra,,,Derek S.Harbour,527,60.0,338.803695465765,3.39e-16,Heterocapsa triquetra
955,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,triquetra,,,Derek S.Harbour,527,89.3138056360438,517.300842940392,5.17e-16,Heterocapsa triquetra
956,Dinoflagellate,Chromista,Myzozoa,Peridinea,Peridiniida,Peridiniida incertae sedis,Heterocapsa,triquetra,,,Derek S.Harbour,527,90.0,521.529963894225,5.22e-16,Heterocapsa triquetra
958,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,112.255342009654,659.734457253859,6.60e-16,Mesoporos perforatus
959,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,124.607791978683,737.227076042408,7.37e-16,Mesoporos perforatus
960,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,156.96934995588302,942.47779607694,9.42e-16,Mesoporos perforatus
961,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,42.6460162362777,235.619449019234,2.36e-16,Mesoporos perforatus
962,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,81.8175864152477,471.238898038469,4.71e-16,Mesoporos perforatus
963,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,834.6236079468621,5575.27976257069,5.58e-15,Mesoporos perforatus
964,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Mesoporos,perforatus,,,Derek S.Harbour,529,835.0,5577.954584293399,5.58e-15,Mesoporos perforatus
965,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,,,Derek S.Harbour,530,12.7924614587461,65.4498469497871,6.54e-17,Emiliania huxleyi
966,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,huxleyi,,,Derek S.Harbour,530,13.0,66.5800308137905,6.66e-17,Emiliania huxleyi
967,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,balticum,,,Derek S.Harbour,531,66.0,374.958247036288,3.75e-16,Prorocentrum balticum
968,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,balticum,,,Derek S.Harbour,531,66.3363010907499,376.991118430775,3.77e-16,Prorocentrum balticum
969,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,compressum,,,Derek S.Harbour,532,933.875702811805,6283.1853071795895,6.28e-15,Prorocentrum compressum
970,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,compressum,,,Derek S.Harbour,532,934.0,6284.07497132342,6.28e-15,Prorocentrum compressum
971,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,dentatum,,,Derek S.Harbour,533,23.618769737098102,125.663706143592,1.26e-16,Prorocentrum dentatum
972,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,dentatum,,,Derek S.Harbour,533,24.0,127.82261671642799,1.28e-16,Prorocentrum dentatum
973,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,dentatum,,,Derek S.Harbour,533,90.33555247654341,523.5987755982981,5.24e-16,Prorocentrum dentatum
974,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,gracile,,,Derek S.Harbour,534,628.541899512877,4123.3403578366,4.12e-15,Prorocentrum gracile
975,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,gracile,,,Derek S.Harbour,534,886.0,5941.08357242694,5.94e-15,Prorocentrum gracile
976,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,lenticulatum,,,Derek S.Harbour,535,407.633057975861,2601.23871717235,2.60e-15,Prorocentrum lenticulatum
977,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,lima,,,Derek S.Harbour,536,933.875702811805,6283.1853071795895,6.28e-15,Prorocentrum lima
978,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,magnum,,,Derek S.Harbour,537,208.596859718933,1275.40043190151,1.28e-15,Prorocentrum magnum
979,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,1050.7359155076401,7122.8326662093095,7.12e-15,Prorocentrum micans
980,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,1686.0,11779.4516736248,1.18e-14,Prorocentrum micans
981,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,1686.2046087956303,11780.972450961799,1.18e-14,Prorocentrum micans
982,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,301.150130492977,1884.95559215387,1.88e-15,Prorocentrum micans
983,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,371.431273984737,2356.19449019234,2.36e-15,Prorocentrum micans
984,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,micans,,,Derek S.Harbour,538,712.6013878576599,4712.38898038469,4.71e-15,Prorocentrum micans
985,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,minimum,,,Derek S.Harbour,539,25.095986517178897,134.041286553165,1.34e-16,Prorocentrum minimum
986,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,minimum,,,Derek S.Harbour,539,26.0,139.183793145875,1.39e-16,Prorocentrum minimum
987,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,minimum,,,Derek S.Harbour,539,26.3840003025946,141.371669411541,1.41e-16,Prorocentrum minimum
988,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,minimum,,,Derek S.Harbour,539,29.1308183032883,157.07963267949,1.57e-16,Prorocentrum minimum
998,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,rostratum,,,Derek S.Harbour,545,1050.7359155076401,7122.8326662093095,7.12e-15,Prorocentrum rostratum
999,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,rostratum,,,Derek S.Harbour,545,237.786532807701,1466.07657167523,1.47e-15,Prorocentrum rostratum
1000,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,scutellum,,,Derek S.Harbour,546,693.978913762851,4581.48928648511,4.58e-15,Prorocentrum scutellum
1001,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,triestinum,,,Derek S.Harbour,547,23.618769737098102,125.663706143592,1.26e-16,Prorocentrum triestinum
1002,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,triestinum,,,Derek S.Harbour,547,900.0,6041.0030165826,6.04e-15,Prorocentrum triestinum
1003,Dinoflagellate,Chromista,Myzozoa,Peridinea,Prorocentrida,Prorocentraceae,Prorocentrum,vaginulum,,,Derek S.Harbour,548,1050.7359155076401,7122.8326662093095,7.12e-15,Prorocentrum vaginulum
1004,Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,fusiformis,,,Derek S.Harbour,549,11912.0,94286.9944847515,9.43e-14,Pyrocystis fusiformis
1005,Dinoflagellate,Chromista,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,Pyrocystis,fusiformis,,,Derek S.Harbour,549,2453.0,17553.3128731735,1.76e-14,Pyrocystis fusiformis
1006,Dinoflagellate,Chromista,Myzozoa,Peridinea,Thoracosphaeida,Thoracosphaeraceae,Thoracosphaera,heimii,,,Derek S.Harbour,550,90.33555247654341,523.5987755982981,5.24e-16,Thoracosphaera heimii
1014,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,oceanica,,,Derek S.Harbour,555,48.147358810000604,268.082573106329,2.68e-16,Gephyrocapsa oceanica
1015,Dinoflagellate,Protozoa,Myzozoa,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,lunula,,,Derek S.Harbour,556,2453.0,17553.3128731735,1.76e-14,Pyrocystis lunula
1016,Dinoflagellate,Protozoa,Myzozoa,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,lunula,,,Derek S.Harbour,556,4000.0,29530.8934419302,2.95e-14,Pyrocystis lunula
1023,Flagellate,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,pouchetii,,Colonies ,Derek S.Harbour,560,750.0,4975.923380633711,4.98e-15,Phaeocystis pouchetii
1024,Flagellate,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,pouchetii,,,Derek S.Harbour,561,15.0,77.5280367146569,7.75e-17,Phaeocystis pouchetii
1025,Flagellate,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,pouchetii,,,Derek S.Harbour,561,21.391696635592503,113.09733552923299,1.13e-16,Phaeocystis pouchetii
1026,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Gephyrocapsa,ornata,,,Derek S.Harbour,562,12.7924614587461,65.4498469497871,6.54e-17,Gephyrocapsa ornata
1032,Flagellate,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Distephanus,speculum,,,Derek S.Harbour,568,157.0,942.673573327116,9.43e-16,Distephanus speculum
1045,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Prymnesiophyceae incertae sedis,,Florisphaera,profunda,,,Derek S.Harbour,575,12.7924614587461,65.4498469497871,6.54e-17,Florisphaera profunda
1046,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Prymnesiophyceae incertae sedis,,Florisphaera,profunda,,,Derek S.Harbour,575,16.7371492680686,87.11374629016692,8.71e-17,Florisphaera profunda
1064,Coccolithophorid,Chromista,Haptophyta,Prymnesiophyceae,Syracosphaerales,Calciosoleniaceae,Calciosolenia,brasiliensis,,,Derek S.Harbour,587,28.7655653119322,154.985237577096,1.55e-16,Calciosolenia brasiliensis
